Order ID,Product ID,Customer ID,Sales,Profit,Quantity,Discount,TimeID
CG-2013-JH543033-41420,TEC-AC-5100,JH-543033,28,12,1,0,1219
MX-2015-JE1547555-42333,TEC-AC-4158,JE-1547555,100,9,3,0.4,676
ES-2015-JM1553545-42355,OFF-BI-2899,JM-1553545,101,11,2,0,202
ES-2013-TH2123545-41289,TEC-AC-5202,TH-2123545,71,2,1,0,270
ID-2015-TG2131059-42355,OFF-SU-4975,TG-2131059,49,-10,3,0.47,202
IN-2013-TP215657-41573,OFF-SU-4315,TP-215657,111,23,5,0.1,913
EG-2013-VG1179038-41590,OFF-LA-4664,VG-1179038,64,2,6,0,1038
US-2015-GZ1447098-42327,OFF-AR-6120,GZ-1447098,78,-27,7,0.4,71
TU-2015-AG765134-42209,FUR-BO-5745,AG-765134,67,-42,1,0.6,768
ES-2012-BF11275139-41221,OFF-PA-5892,BF-11275139,50,9,3,0,61
ES-2013-CL12700139-41468,OFF-LA-4693,CL-12700139,58,28,5,0,276
SU-2012-ES4080122-41032,OFF-AP-4720,ES-4080122,97,35,1,0,403
MO-2013-FA423086-41513,OFF-AR-5917,FA-423086,92,17,4,0,390
NI-2013-JD579095-41510,OFF-AR-3527,JD-579095,65,-114,4,0.7,520
ES-2012-JM16195120-41243,OFF-PA-4002,JM-16195120,26,4,1,0,807
US-2012-JH15820140-41047,OFF-BI-3280,JH-158201402,57,26,9,0,616
IR-2012-NG835560-40911,OFF-AR-3471,NG-835560,51,7,1,0,942
CA-2013-JH15820140-41361,OFF-EN-5974,JH-158201406,22,11,3,0,482
ID-2012-RB193307-41261,OFF-BI-2915,RB-193307,18,-1,3,0.1,924
ES-2014-SM2032014-41737,OFF-SU-6165,SM-2032014,56,26,2,0,637
ES-2013-SD20485139-41518,OFF-FA-5472,SD-20485139,44,4,4,0.1,1221
IN-2015-TS2108559-42320,FUR-CH-5433,TS-2108559,84,4,2,0.27,404
CA-2015-JH15820140-42032,OFF-AR-5289,JH-158201406,14,1,3,0.2,194
MX-2015-TB2162551-42234,TEC-AC-4171,TB-2162551,80,36,3,0,400
ES-2013-AB1001548-41345,OFF-FA-6186,AB-1001548,115,25,6,0,1133
ES-2012-AC10420120-41136,FUR-FU-3038,AC-10420120,51,12,3,0,150
CG-2014-AR57033-41776,OFF-AR-3468,AR-57033,48,8,1,0,656
CA-2013-JH15820140-41520,OFF-LA-6021,JH-158201402,7,3,2,0,709
ID-2013-BS1175559-41327,OFF-ST-4107,BS-1175559,79,-9,2,0.17,240
AO-2013-DK32254-41611,OFF-BI-2893,DK-32254,53,21,4,0,371
CA-2012-JL15835140-41170,TEC-MA-4768,JL-158351408,2624,-944,3,0.5,1027
IN-2014-JG158057-41786,OFF-PA-5877,JG-158057,136,-10,6,0.1,679
IN-2014-KH1633058-41828,TEC-AC-5132,KH-1633058,95,17,2,0,483
MO-2014-LL684086-41880,OFF-SU-4135,LL-684086,86,40,2,0,990
ID-2014-MH17290144-41949,FUR-FU-5721,MH-17290144,249,57,7,0.27,738
US-2015-JL15835140-42348,TEC-CO-3692,JL-158351408,1399,629,2,0,530
PL-2014-SC10680103-41659,TEC-PH-5349,SC-10680103,65,2,1,0,703
US-2015-JL15835140-42200,TEC-PH-5820,JL-158351406,1889,-377,9,0.4,994
IN-2015-VM2168527-42138,OFF-FA-6185,VM-2168527,50,22,3,0,1279
IN-2015-VP2173058-42085,FUR-FU-6236,VP-2173058,100,17,2,0,877
MX-2014-FW1439593-41769,OFF-BI-2882,FW-1439593,105,15,5,0,749
MX-2015-SV2081582-42214,OFF-ST-4250,SV-2081582,26,9,2,0,665
ES-2014-AG1049564-42000,OFF-ST-5707,AG-1049564,74,-39,2,0.4,931
CM-2014-BF102022-41927,OFF-ST-6250,BF-102022,47,0,2,0,573
US-2013-JL15835140-41625,FUR-CH-4428,JL-158351402,546,136,9,0,543
AG-2013-CP23403-41422,OFF-ST-6274,CP-23403,54,13,1,0,289
NI-2012-DK283595-40963,TEC-MA-5514,DK-283595,36,-81,1,0.7,620
ES-2015-DB13210139-42164,OFF-BI-6397,DB-13210139,14,0,4,0.1,282
US-2013-JL15835140-41625,FUR-CH-4709,JL-158351402,302,48,3,0,543
ES-2013-GT1463545-41620,OFF-LA-4553,GT-1463545,28,0,3,0,372
US-2015-JL15835140-42200,FUR-FU-4384,JL-158351406,396,148,5,0.2,994
ID-2015-MM1726078-42181,OFF-FA-2943,MM-1726078,78,24,4,0,535
ID-2015-MV17485144-42350,OFF-ST-4253,MV-17485144,62,0,4,0.17,723
IN-2013-MF1825027-41623,OFF-EN-3654,MF-1825027,77,0,4,0,647
UZ-2014-PW9240142-41804,TEC-AC-5127,PW-9240142,27,6,1,0,450
UP-2014-RA9945137-41983,OFF-ST-6059,RA-9945137,195,88,4,0,613
IT-2014-SJ20500104-41791,OFF-SU-4315,SJ-20500104,74,-56,6,0.5,408
IN-2014-ZC2191058-41760,OFF-FA-3060,ZC-2191058,80,11,5,0,149
MX-2013-KW1657080-41608,OFF-EN-4449,KW-1657080,54,8,3,0,392
US-2014-ZC2191098-41842,OFF-ST-6247,ZC-2191098,53,-32,1,0.4,691
MX-2015-TH2110082-42280,FUR-CH-5440,TH-2110082,72,19,2,0.2,490
US-2015-MG176805-42161,OFF-PA-4480,MG-176805,62,-19,5,0.4,315
MX-2014-AB1010528-41963,OFF-SU-6169,AB-1010528,39,10,4,0,1067
SF-2012-AG675117-40976,OFF-LA-5375,AG-675117,41,19,4,0,1371
CA-2015-JL15835140-42216,OFF-ST-4013,JL-158351404,330,85,2,0,14
ES-2012-BP11155139-41130,OFF-AR-5917,BP-11155139,104,10,5,0.1,135
IN-2013-BF1117027-41353,OFF-PA-4150,BF-1117027,141,8,5,0,835
US-2013-JL15835140-41625,FUR-FU-6232,JL-158351402,212,14,3,0,543
UP-2013-GH4410137-41499,FUR-BO-3894,GH-4410137,124,36,1,0,921
EG-2015-GM469538-42110,FUR-FU-3023,GM-469538,51,14,1,0,166
IT-2014-GP1474045-41968,OFF-PA-4478,GP-1474045,59,-9,4,0.5,109
ID-2014-HR148307-41856,OFF-FA-2959,HR-148307,23,0,2,0.1,325
ES-2013-JG1516045-41541,OFF-AR-3457,JG-1516045,26,7,1,0,475
DJ-2014-JH543035-41975,OFF-ST-5689,JH-543035,92,11,4,0,81
MX-2014-JH1582082-41916,OFF-SU-6173,JH-1582082,78,37,5,0,551
US-2013-JL15835140-41625,FUR-CH-4517,JL-158351402,142,38,2,0,543
IT-2014-MA17560124-41675,OFF-PA-4183,MA-17560124,30,-30,4,0.5,2
IN-2013-PO1918027-41566,OFF-FA-3068,PO-1918027,61,15,6,0,842
ES-2015-RB1936045-42294,OFF-BI-3293,RB-1936045,23,6,4,0,180
ID-2015-SP2054559-42195,OFF-BI-4828,SP-2054559,29,-5,4,0.17,406
IR-2015-SR1074060-42266,OFF-AR-6115,SR-1074060,134,0,6,0,245
IR-2015-SF1096560-42189,OFF-AR-3489,SF-1096560,48,19,2,0,353
ID-2014-VT2170059-41987,OFF-SU-2966,VT-2170059,80,-24,4,0.47,744
MX-2015-AC1042082-42327,TEC-MA-6133,AC-1042082,74,10,3,0,71
MX-2015-PB1880555-42297,FUR-FU-5741,PB-1880555,38,-10,4,0.4,834
IN-2015-AH1046527-42283,OFF-LA-3322,AH-1046527,46,18,4,0,407
US-2015-JL15835140-42348,OFF-AP-3376,JL-158351408,214,62,5,0,530
UP-2014-BM1575137-41905,OFF-AR-3553,BM-1575137,48,14,1,0,880
ES-2013-BD1160548-41580,TEC-AC-5133,BD-1160548,139,59,3,0,831
ES-2014-CC1210064-41832,OFF-LA-6063,CC-1210064,68,16,6,0,987
US-2015-JL15835140-42200,OFF-ST-5789,JL-158351406,239,17,7,0.2,994
TU-2015-HA4920134-42236,OFF-SU-4316,HA-4920134,55,-16,6,0.6,131
US-2012-JL15835140-41096,FUR-CH-4412,JL-158351406,172,-46,2,0.3,763
CA-2012-JL15835140-41016,TEC-MA-3172,JL-158351404,287,97,4,0.2,773
ES-2013-JS1588045-41523,OFF-ST-4056,JS-1588045,115,2,1,0.1,661
ES-2014-JD1606045-41699,OFF-SU-2980,JD-1606045,59,24,2,0,822
US-2015-JL15835140-42348,TEC-AC-5096,JL-158351408,146,48,5,0,530
TU-2013-KB6315134-41593,TEC-PH-5265,KB-6315134,57,-78,1,0.6,771
ES-2013-LT16765139-41446,TEC-CO-6008,LT-16765139,120,7,1,0,415
SU-2015-MJ7740122-42210,FUR-TA-3352,MJ-7740122,320,102,1,0,1094
IN-2015-MC1784588-42269,FUR-CH-5368,MC-1784588,100,-26,3,0.27,251
IT-2013-MT1807091-41440,TEC-AC-5222,MT-1807091,86,-29,4,0.5,417
IN-2015-OT1873059-42297,OFF-ST-4283,OT-1873059,96,-2,2,0.17,834
AU-2012-PM89408-41033,FUR-CH-4698,PM-89408,78,23,1,0,1086
IN-2013-RH19600144-41573,OFF-EN-4914,RH-19600144,59,-1,2,0.17,913
ES-2015-RD1966048-42131,OFF-FA-5465,RD-1966048,39,17,2,0,671
NI-2013-SP1065095-41430,TEC-AC-5873,SP-1065095,66,-114,2,0.7,571
IR-2015-SR1074060-42266,OFF-BI-3726,SR-1074060,99,27,2,0,245
IT-2015-SW20755124-42221,OFF-BI-4803,SW-20755124,59,-12,4,0.5,51
IN-2015-TD209957-42324,OFF-LA-4534,TD-209957,29,0,5,0.1,862
ID-2013-TC2114592-41291,OFF-BI-4826,TC-2114592,35,-2,8,0.4,1280
MX-2013-MG1765055-41636,OFF-BI-2891,MG-1765055,66,5,13,0.4,841
MX-2014-DE1325598-41880,FUR-BO-3647,DE-1325598,50,1,1,0.4,990
US-2015-KH1636098-42094,FUR-CH-4630,KH-1636098,69,-19,3,0.4,496
MX-2012-NL1831039-41219,OFF-PA-5884,NL-1831039,39,10,2,0,7
US-2015-RA1991536-42196,TEC-PH-5836,RA-1991536,147,-7,2,0.2,401
MX-2015-TS2137093-42197,OFF-EN-4432,TS-2137093,65,28,5,0,155
MX-2013-NM1844539-41592,TEC-AC-5860,NM-1844539,79,24,3,0,1065
US-2014-JF1519082-41724,FUR-FU-3940,JF-1519082,88,-24,2,0.4,1303
MX-2013-BN1151593-41627,OFF-FA-6196,BN-1151593,84,0,9,0,554
ES-2013-AO1081045-41492,OFF-BI-2892,AO-1081045,118,53,8,0,218
ES-2015-AR1082564-42164,OFF-AR-6110,AR-1082564,44,8,3,0,282
CA-2012-JL15835140-41170,OFF-ST-5647,JL-158351408,67,7,6,0.2,1027
ES-2014-BN1151545-41797,OFF-AR-3490,BN-1151545,76,20,3,0,62
ES-2013-DM1301564-41492,OFF-AR-3546,DM-1301564,71,1,5,0,218
SA-2014-DH3075110-41880,OFF-FA-6203,DH-3075110,86,12,8,0,990
TU-2013-DF3135134-41444,TEC-MA-5005,DF-3135134,70,-66,1,0.6,88
TU-2014-DM3345134-41908,OFF-AR-3477,DM-3345134,42,-43,2,0.6,73
ES-2015-DH1367545-42348,OFF-ST-5689,DH-1367545,62,1,3,0.1,530
IN-2015-LD1700558-42101,TEC-AC-5883,LD-1700558,154,0,4,0,168
IN-2012-PO1886527-40918,OFF-SU-4984,PO-1886527,25,5,2,0,35
IN-2014-SG2089027-41817,OFF-SU-2995,SG-2089027,46,5,1,0,165
MX-2015-RM1975082-42034,FUR-FU-5718,RM-1975082,80,12,4,0.4,313
US-2013-SC2057582-41592,OFF-LA-4638,SC-2057582,42,0,6,0,1065
US-2015-BT1153018-42077,OFF-BI-2895,BT-1153018,19,-11,5,0.6,132
MX-2014-TG2131055-41866,OFF-AR-3526,TG-2131055,86,11,4,0.4,347
MX-2012-CM1244582-41100,OFF-PA-4004,CM-1244582,111,14,6,0,1147
US-2015-DL1331598-42201,TEC-AC-3396,DL-1331598,69,3,3,0.4,1182
MX-2012-HG1502518-41068,OFF-AR-3553,HG-1502518,130,14,4,0,915
MX-2014-TT2107018-41773,OFF-EN-4440,TT-2107018,66,20,2,0,424
ES-2014-AH10030139-41929,OFF-AR-3457,AH-10030139,53,14,2,0,3
KE-2012-AC61569-41182,OFF-AP-3856,AC-61569,66,0,1,0,1070
CA-2015-JL15835140-42333,TEC-AC-5211,JL-158351404,223,87,14,0,676
ES-2015-BT1130548-42341,OFF-AR-5921,BT-1130548,81,40,3,0,151
ES-2014-BB1154548-41891,OFF-ST-5693,BB-1154548,1147,203,9,0.1,367
US-2015-JL15835140-42348,OFF-BI-6628,JL-158351408,29,13,2,0,530
SF-2015-EH4125117-42244,TEC-AC-5218,EH-4125117,29,2,1,0,43
IR-2012-JP546060-41124,FUR-BO-4846,JP-546060,143,4,1,0,686
IN-2012-JR1567027-41031,OFF-EN-5023,JR-1567027,49,6,3,0,590
IN-2013-JE157157-41524,OFF-BI-2901,JE-157157,45,0,1,0.1,609
ES-2013-KE1642091-41539,OFF-ST-6057,KE-1642091,48,-19,2,0.5,986
IN-2013-LO171707-41591,OFF-AR-5904,LO-171707,139,32,3,0.1,12
EN-2015-MC760542-42174,OFF-ST-6060,MC-760542,96,44,2,0,795
MO-2014-PJ901586-41854,TEC-MA-6145,PJ-901586,72,29,1,0,1157
MX-2014-RB1964528-41948,OFF-AR-5921,RB-1964528,72,25,4,0,5
IN-2012-TS2161092-40939,OFF-PA-6605,TS-2161092,121,32,4,0,926
MX-2014-RA1994536-41850,OFF-LA-5392,RA-1994536,54,-9,10,0.2,253
MX-2013-AW1084093-41392,OFF-AR-5918,AW-1084093,78,35,5,0,663
MX-2015-TB2135582-42248,OFF-ST-5697,TB-2135582,79,25,4,0,156
US-2012-JL15835140-41096,FUR-FU-4754,JL-158351406,69,12,2,0.2,763
TU-2015-AZ750134-42132,OFF-ST-6068,AZ-750134,114,-134,6,0.6,121
RS-2013-BF1170108-41614,OFF-AR-3459,BF-1170108,29,10,1,0,116
TU-2012-BD1725134-40922,OFF-ST-6046,BD-1725134,79,-85,1,0.6,1248
TU-2012-CM1830134-41265,OFF-AP-4951,CM-1830134,39,-12,1,0.6,706
IN-2015-CM124457-42315,OFF-BI-3714,CM-124457,57,8,2,0,104
CA-2015-JL15835140-42038,OFF-ST-5276,JL-158351404,139,38,4,0,844
ID-2013-DL133307-41626,TEC-AC-4178,DL-133307,103,-6,2,0.1,465
IN-2013-DM133457-41306,OFF-BI-6377,DM-133457,41,9,4,0.1,125
IN-2013-EN1378097-41593,OFF-AR-5918,EN-1378097,47,-12,4,0.5,771
US-2015-EH1394582-42085,FUR-CH-5397,EH-1394582,71,14,1,0.2,877
ID-2014-FC1433559-41902,OFF-EN-4913,FC-1433559,79,-27,3,0.47,618
CA-2015-JL15835140-42038,FUR-FU-4754,JL-158351404,86,29,2,0,844
ID-2013-JM1619559-41499,TEC-AC-3398,JM-1619559,117,-104,4,0.47,921
NI-2012-LB679595-41263,FUR-BO-5785,LB-679595,116,-206,1,0.7,881
US-2013-JL15835140-41625,OFF-BI-4352,JL-158351402,29,14,4,0,543
US-2015-JL15835140-42200,OFF-ST-6245,JL-158351406,62,4,5,0.2,994
AG-2015-MO78003-42217,OFF-AR-3554,MO-78003,49,0,1,0,659
IN-2015-MS178307-42306,OFF-SU-4990,MS-178307,126,1,3,0.1,528
AU-2015-PF91208-42181,OFF-PA-5893,PF-91208,132,21,8,0,535
ID-2015-SV20365130-42173,OFF-ST-6283,SV-20365130,143,-13,5,0.47,459
IN-2013-TD20995130-41609,TEC-PH-5271,TD-20995130,108,14,1,0.17,493
GH-2013-TW1102549-41342,OFF-PA-3998,TW-1102549,24,10,1,0,1051
IN-2014-VS2182027-41790,OFF-BI-3293,VS-2182027,23,4,4,0,102
MX-2014-CD1279018-41943,OFF-PA-4475,CD-1279018,84,9,5,0,351
MX-2014-MC1763518-41924,OFF-FA-6189,MC-1763518,54,18,6,0,143
MX-2015-BS1180018-42161,FUR-FU-3930,BS-1180018,63,29,2,0,315
US-2015-TS21340143-42262,OFF-AR-3500,TS-21340143,167,27,9,0.4,704
MX-2014-JL1550551-41837,OFF-LA-5389,JL-1550551,34,4,5,0,806
MX-2015-BF1117055-42305,OFF-SU-6173,BF-1117055,37,4,4,0.4,72
CA-2015-JL15835140-42038,OFF-AP-4566,JL-158351404,46,16,4,0,844
ES-2013-BC11125139-41338,OFF-AR-5902,BC-11125139,50,14,1,0,550
US-2015-JL15835140-42348,OFF-ST-4068,JL-158351408,15,0,1,0,530
ID-2013-CP1208559-41305,FUR-CH-4626,CP-1208559,69,-2,2,0.27,1252
US-2015-JL15835140-42200,OFF-AR-3853,JL-158351406,13,2,5,0.2,994
AE-2015-GH4665138-42351,OFF-ST-4078,GH-4665138,59,-118,1,0.7,160
ES-2012-JL15235120-40976,OFF-AR-3463,JL-15235120,96,36,3,0,1371
CA-2012-JL15835140-41016,OFF-FA-3054,JL-158351404,11,3,2,0,773
IT-2015-LW1699064-42238,FUR-CH-5369,LW-1699064,57,-52,3,0.6,918
ES-2013-MP17470120-41580,OFF-SU-6177,MP-17470120,96,8,2,0,831
CA-2012-JL15835140-41016,OFF-AR-3485,JL-158351404,10,3,5,0,773
ES-2012-MB180858-40919,OFF-AR-3527,MB-180858,54,9,1,0,689
MX-2014-PW19030132-41816,OFF-BI-3722,PW-19030132,55,27,6,0,636
ES-2012-RW1963045-40955,TEC-PH-3152,RW-1963045,104,30,1,0.15,101
IN-2014-RO197807-41800,OFF-PA-3987,RO-197807,125,20,3,0.1,159
ES-2013-RS1987045-41504,OFF-BI-6372,RS-1987045,56,16,2,0,909
IN-2013-SS2041027-41329,OFF-FA-6208,SS-2041027,40,13,3,0,26
ES-2013-VM21835139-41418,OFF-ST-4096,VM-21835139,96,0,2,0,421
MX-2013-CD1198093-41375,OFF-EN-3666,CD-1198093,81,26,3,0,952
MX-2013-SZ2003516-41633,OFF-EN-3102,SZ-2003516,95,3,4,0,285
MX-2015-HF1499582-42355,TEC-PH-3141,HF-1499582,130,47,3,0,202
ES-2015-BN1147064-42005,OFF-ST-4295,BN-1147064,137,22,4,0.4,1024
ZA-2013-CH2070146-41352,OFF-AR-3492,CH-2070146,111,12,4,0,575
IN-2013-HG150257-41370,OFF-EN-4903,HG-150257,53,2,4,0.1,919
ES-2012-JM1525064-41131,OFF-ST-5711,JM-1525064,111,-61,3,0.4,871
ID-2015-JC1534097-42299,FUR-FU-5737,JC-1534097,78,26,2,0.2,1138
ES-2015-KA1652545-42153,OFF-AR-6107,KA-1652545,101,32,2,0,277
ES-2014-KB1660045-41765,OFF-BI-4825,KB-1660045,27,13,4,0,632
CM-2013-MR754522-41424,OFF-BI-3738,MR-754522,30,13,4,0,49
IZ-2013-PG889561-41335,FUR-CH-5413,PG-889561,164,46,1,0,824
MA-2015-SC1038077-42094,OFF-AR-5926,SC-1038077,49,13,4,0,496
IN-2012-SW20455127-40913,FUR-FU-5737,SW-20455127,48,22,1,0,649
KE-2014-SP1054569-41865,OFF-ST-6024,SP-1054569,22,1,2,0,753
IN-2015-XP218657-42239,TEC-AC-5216,XP-218657,76,1,3,0.1,332
US-2014-MG1814555-41928,OFF-SU-2979,MG-1814555,75,-5,7,0.4,454
US-2013-SC2072555-41590,OFF-PA-5847,SC-2072555,63,-36,3,0.4,1038
MX-2013-AF1087026-41536,OFF-EN-3656,AF-1087026,27,12,2,0,923
MX-2014-LD1685593-41994,FUR-FU-3038,LD-1685593,56,3,5,0,675
MX-2014-SH2063582-41754,OFF-BI-3255,SH-2063582,96,0,3,0,721
US-2015-JL15835140-42348,OFF-BI-3269,JL-158351408,15,7,4,0,530
CA-2012-JL15835140-41016,OFF-AR-5332,JL-158351404,13,3,4,0,773
EG-2012-CC237038-41215,TEC-PH-5339,CC-237038,75,16,1,0,30
CA-2014-JL15835140-41760,OFF-BI-6321,JL-158351406,7,2,2,0.2,149
CA-2015-JL15835140-42216,OFF-LA-3199,JL-158351404,26,12,7,0,14
IN-2012-DV130457-41137,TEC-AC-3379,DV-130457,107,9,3,0.1,473
US-2015-JL15835140-42348,OFF-LA-3212,JL-158351408,5,2,2,0,530
ES-2015-GT1475545-42066,OFF-BI-6372,GT-1475545,85,25,3,0,730
CA-2015-JL15835140-42089,OFF-AR-5288,JL-158351406,11,2,5,0,220
CM-2013-MC759022-41496,OFF-BI-4804,MC-759022,31,11,1,0,214
IN-2015-PO1885058-42335,OFF-ST-6041,PO-1885058,49,6,3,0,196
ES-2014-PM1894045-41723,OFF-AR-3461,PM-1894045,117,5,4,0,754
IN-2015-RE1940527-42336,OFF-AR-6120,RE-1940527,75,25,3,0,335
CG-2015-RD972033-42299,OFF-AR-3460,RD-972033,29,11,1,0,1138
US-2015-JL15835140-42200,OFF-PA-6506,JL-158351406,9,3,2,0.2,994
CA-2013-JL15850140-41339,TEC-CO-3698,JL-158501404,1119,377,2,0.2,474
CA-2013-JL15850140-41423,OFF-ST-6103,JL-158501404,540,140,3,0,864
PL-2013-SS10410103-41494,TEC-PH-5346,SS-10410103,67,6,1,0,19
ES-2015-SC2057545-42235,OFF-AR-5933,SC-2057545,145,68,3,0,906
ES-2015-TM2149045-42055,OFF-AR-5910,TM-2149045,62,6,4,0,886
MX-2015-TG2131082-42328,OFF-EN-5022,TG-2131082,40,17,4,0,60
MX-2014-DW1358531-41779,FUR-CH-4627,DW-1358531,85,21,3,0,983
MX-2012-JM1526531-41240,OFF-EN-3105,JM-1526531,36,5,2,0,542
MX-2012-SP2086036-41066,OFF-SU-4138,SP-2086036,65,16,3,0.2,157
CA-2013-JL15850140-41339,FUR-FU-3944,JL-158501404,435,95,7,0,474
NI-2014-AJ78095-41991,TEC-MA-5568,AJ-78095,24,-30,1,0.7,48
IR-2014-DL286560-41950,TEC-AC-5887,DL-286560,111,0,2,0,110
IV-2015-DP316529-42109,OFF-EN-3100,DP-316529,69,1,2,0,326
CA-2013-JL15850140-41389,OFF-AP-4610,JL-158501406,206,90,3,0,515
CA-2013-JL15850140-41423,OFF-BI-3324,JL-158501404,167,62,5,0.2,864
IN-2015-NH186107-42239,OFF-PA-5871,NH-186107,60,7,4,0.1,332
ES-2013-NP1868545-41542,TEC-AC-5126,NP-1868545,117,52,4,0,996
NI-2015-PH879095-42255,TEC-AC-5861,PH-879095,22,-50,2,0.7,16
ES-2015-PC1900048-42337,OFF-AR-3490,PC-1900048,126,34,5,0,441
EG-2015-PT909038-42119,FUR-FU-5729,PT-909038,106,26,1,0,863
US-2014-JL15850140-41755,TEC-PH-3164,JL-158501406,82,-20,2,0.4,93
MX-2013-RD1948082-41527,OFF-LA-3297,RD-1948082,31,12,4,0,480
US-2013-JL15850140-41366,TEC-PH-5828,JL-158501404,87,32,5,0.2,645
MX-2012-DB1291031-41107,TEC-AC-5866,DB-1291031,110,37,2,0,397
MX-2015-TB2117582-42320,TEC-AC-5221,TB-2117582,155,62,5,0,404
MX-2015-SO2033531-42175,OFF-BI-3255,SO-2033531,96,0,3,0,246
MX-2015-CM1183028-42298,OFF-AR-5917,CM-1183028,61,6,4,0,840
MX-2014-RC1982555-41830,OFF-ST-6040,RC-1982555,21,2,3,0.4,623
US-2012-JL15850140-41111,OFF-ST-4246,JL-158501402,26,1,1,0.2,639
ID-2013-BN11470130-41633,OFF-SU-2967,BN-11470130,54,-19,3,0.47,285
ES-2012-DP1316548-41055,OFF-BI-4826,DP-1316548,44,13,6,0,1158
IN-2012-EM1414059-41201,FUR-FU-4066,EM-1414059,82,-18,1,0.27,1212
TU-2015-HP4815134-42306,OFF-BI-3716,HP-4815134,18,-15,4,0.6,528
IV-2014-JC538529-41894,OFF-SU-6165,JC-538529,56,26,2,0,267
KZ-2013-JJ544568-41530,OFF-BI-3714,JJ-544568,34,-28,4,0.7,224
IN-2015-JP1546027-42147,OFF-BI-2893,JP-1546027,119,17,9,0,672
IN-2015-JO1555027-42298,OFF-PA-6620,JO-1555027,78,33,3,0,840
CA-2013-JL15850140-41423,OFF-PA-6444,JL-158501404,32,15,5,0,864
US-2014-JL15850140-41755,OFF-BI-4835,JL-158501406,20,-13,2,0.7,93
IT-2013-KH1669045-41490,FUR-CH-5411,KH-1669045,150,-3,1,0.1,1284
EG-2015-LS694538-42024,OFF-BI-6380,LS-694538,52,16,4,0,499
US-2014-JL15850140-41755,OFF-BI-6388,JL-158501406,4,-3,3,0.7,93
ID-2015-NC185357-42289,OFF-LA-6051,NC-185357,25,-7,5,0.4,334
SA-2013-NR8550110-41496,OFF-BI-4805,NR-8550110,30,15,1,0,214
ES-2014-NP1867048-41805,OFF-BI-2914,NP-1867048,19,1,3,0,722
CA-2012-JM15865140-41231,TEC-PH-3136,JM-158651406,4548,1228,7,0,432
US-2015-AC1066054-42367,OFF-ST-6273,AC-1066054,88,-26,4,0.4,318
MX-2015-TP2141516-42110,OFF-AR-5902,TP-2141516,67,1,2,0,166
MX-2014-SE2011082-41894,OFF-EN-3107,SE-2011082,56,4,3,0,267
IN-2013-AP1072092-41409,OFF-LA-4533,AP-1072092,36,18,4,0,668
ES-2013-GK14620139-41327,OFF-AR-3539,GK-14620139,82,12,3,0,240
IT-2013-KH1669045-41490,OFF-BI-4814,KH-1669045,79,6,5,0,1284
ES-2014-NP18685120-41801,OFF-LA-4536,NP-18685120,69,21,8,0,134
TZ-2012-SW10455129-41257,TEC-AC-3384,SW-10455129,83,20,1,0,572
MX-2012-DL1333051-40985,OFF-AP-3583,DL-1333051,102,40,2,0,1130
MX-2015-JW1522031-42244,OFF-SU-2986,JW-1522031,17,0,2,0,43
MX-2013-RA1988582-41357,FUR-FU-4065,RA-1988582,93,-52,2,0.4,1230
IN-2014-BT113957-41922,OFF-AR-3555,BT-113957,139,1,3,0.1,603
ID-2012-BD11770144-41226,OFF-SU-6175,BD-11770144,57,-10,3,0.17,294
NI-2014-CD192095-41879,TEC-MA-6152,CD-192095,32,-37,1,0.7,954
IT-2015-GH1442591-42327,TEC-CO-4765,GH-1442591,245,-78,2,0.5,71
IT-2015-KC16675139-42263,OFF-LA-4662,KC-16675139,101,18,9,0,366
TZ-2012-NK8490129-41194,TEC-AC-5199,NK-8490129,71,9,1,0,158
ES-2015-NB18655120-42331,OFF-AP-4510,NB-18655120,115,4,2,0,1164
BU-2014-PC874519-41954,OFF-SU-4131,PC-874519,48,2,1,0,1
US-2013-JM15865140-41502,TEC-PH-5823,JM-158651404,1879,211,5,0.2,112
CA-2015-JM15865140-42141,OFF-ST-5766,JM-158651406,221,-55,2,0.2,525
IT-2015-TB2105545-42334,OFF-AR-5920,TB-2105545,211,18,8,0,186
MX-2013-AA1064518-41622,OFF-AR-3531,AA-1064518,75,10,6,0,838
US-2014-CG1252051-41754,OFF-BI-4817,CG-1252051,68,26,2,0,721
IN-2014-AD1018058-41919,OFF-SU-4981,AD-1018058,45,10,3,0,1016
IN-2015-AW1084027-42251,OFF-ST-5696,AW-1084027,92,27,3,0,539
NI-2012-CC247595-41074,FUR-BO-5748,CC-247595,50,-69,1,0.7,234
ES-2012-CC1255045-41038,OFF-AR-3482,CC-1255045,50,18,3,0,1120
NI-2014-DL292595-41653,FUR-BO-3637,DL-292595,51,-89,1,0.7,1026
ES-2014-DJ13510120-41677,OFF-SU-2991,DJ-13510120,49,23,2,0,914
ES-2012-FC14335139-41143,TEC-PH-5251,FC-14335139,148,36,2,0.1,1152
IN-2013-JE1547527-41493,OFF-PA-6620,JE-1547527,105,44,4,0,262
ES-2012-KD166158-41201,FUR-FU-4034,KD-166158,56,15,1,0,1212
CA-2013-JM586523-41606,TEC-PH-5247,JM-586523,349,104,2,0,84
MX-2014-EM1414082-41744,OFF-AR-3450,EM-1414082,113,14,3,0,1178
MX-2014-JG1580539-41766,OFF-AR-3494,JG-1580539,59,8,3,0,935
MX-2013-MF1766551-41402,TEC-PH-3146,MF-1766551,91,4,1,0,667
