Order_ID,Ship_Date,Ship_Mode,Delivery_Days,Shipping_Cost,Shipping_Cost_Category,Ship_Year,Ship_Month,Ship_Day
MA-2014-SV1078577-41822,2014-07-06,Standard Class,4,11.0,Medium,2014,7,6
ES-2015-VS2182045-42134,2015-05-15,Standard Class,5,11.0,Medium,2015,5,15
MX-2015-AS1028518-42342,2015-12-04,Same Day,0,11.0,Medium,2015,12,4
US-2015-GT1471055-42299,2015-10-27,Standard Class,5,11.0,Medium,2015,10,27
MX-2015-GM1450098-42025,2015-01-25,Standard Class,4,11.0,Medium,2015,1,25
MX-2015-HG1484531-42260,2015-09-18,Standard Class,5,11.0,Medium,2015,9,18
CA-2012-FH14275140-41004,2012-04-09,Second Class,4,10.0,Medium,2012,4,9
ES-2014-CL1189045-41740,2014-04-14,Second Class,3,11.0,Medium,2014,4,14
ES-2012-CC12685139-41169,2012-09-21,Standard Class,4,11.0,Medium,2012,9,21
CG-2014-DM334533-41941,2014-11-01,First Class,3,11.0,Medium,2014,11,1
IT-2013-FM14290124-41489,2013-08-05,Second Class,2,11.0,Medium,2013,8,5
MX-2013-JK152055-41618,2013-12-14,Standard Class,4,11.0,Medium,2013,12,14
UP-2015-NG8430137-42351,2015-12-17,Second Class,4,11.0,Medium,2015,12,17
CA-2012-FH14275140-41004,2012-04-09,Second Class,4,8.0,Medium,2012,4,9
MX-2014-PM1894082-41767,2014-05-10,First Class,2,11.0,Medium,2014,5,10
IN-2012-CB1241566-41243,2012-12-03,Second Class,3,11.0,Medium,2012,12,3
IN-2014-Dl1360092-41779,2014-05-25,Standard Class,5,11.0,Medium,2014,5,25
IR-2012-RE945060-41219,2012-11-07,First Class,1,11.0,Medium,2012,11,7
CA-2014-FH14275140-41956,2014-11-16,Second Class,3,5.0,Medium,2014,11,16
MX-2012-TG2164082-41270,2013-01-01,Standard Class,5,11.0,Medium,2013,1,1
MX-2015-JL1513051-42212,2015-08-01,Standard Class,5,11.0,Medium,2015,8,1
NI-2012-BM165095-41180,2012-09-28,Same Day,0,11.0,Medium,2012,9,28
PL-2015-CC2220103-42115,2015-04-27,Standard Class,6,11.0,Medium,2015,4,27
IT-2015-GT14635124-42046,2015-02-16,Standard Class,5,11.0,Medium,2015,2,16
ID-2013-LC1688559-41349,2013-03-20,Standard Class,4,11.0,Medium,2013,3,20
TZ-2013-MO7800129-41608,2013-12-05,Second Class,5,11.0,Medium,2013,12,5
IT-2015-MP1796591-42097,2015-04-05,First Class,2,11.0,Medium,2015,4,5
JO-2015-PT909067-42367,2016-01-02,Second Class,4,11.0,Medium,2016,1,2
ES-2015-SM20005139-42138,2015-05-16,Second Class,2,11.0,Medium,2015,5,16
CA-2014-FH14275140-41956,2014-11-16,Second Class,3,3.0,Low,2014,11,16
IN-2013-VG2180559-41495,2013-08-13,Second Class,4,11.0,Medium,2013,8,13
CA-2015-FH14275140-42138,2015-05-19,Standard Class,5,2.0,Low,2015,5,19
MX-2012-DL1333031-41106,2012-07-20,Standard Class,4,11.0,Medium,2012,7,20
IN-2013-DB1312058-41452,2013-07-02,Standard Class,5,11.0,Medium,2013,7,2
ES-2013-DP1316564-41278,2013-01-10,Standard Class,6,11.0,Medium,2013,1,10
AG-2014-ES40803-41948,2014-11-08,First Class,3,11.0,Medium,2014,11,8
ID-2012-GB1457559-41250,2012-12-13,Standard Class,6,11.0,Medium,2012,12,13
CA-2015-FH14275140-42258,2015-09-11,Same Day,0,1.0,Low,2015,9,11
IN-2014-JS16030130-41922,2014-10-16,Standard Class,6,11.0,Medium,2014,10,16
SU-2014-JK6090122-41853,2014-08-07,Standard Class,5,11.0,Medium,2014,8,7
ES-2012-KH1651045-41129,2012-08-11,First Class,3,11.0,Medium,2012,8,11
NI-2012-RD966095-41209,2012-10-31,Standard Class,4,11.0,Medium,2012,10,31
CA-2014-FH14275140-41956,2014-11-16,Second Class,3,1.0,Low,2014,11,16
IN-2015-CA120551-42085,2015-03-29,Standard Class,7,11.0,Medium,2015,3,29
SA-2014-CC2610110-41679,2014-02-11,Second Class,2,11.0,Medium,2014,2,11
CA-2014-FH14275140-41902,2014-09-24,Standard Class,4,1.0,Low,2014,9,24
ES-2013-MZ1733564-41489,2013-08-07,Standard Class,4,11.0,Medium,2013,8,7
ID-2015-MT18070144-42078,2015-03-20,Standard Class,5,11.0,Medium,2015,3,20
GG-2014-NP867047-41649,2014-01-16,Standard Class,6,11.0,Medium,2014,1,16
IR-2013-TB1140060-41522,2013-09-10,Standard Class,5,11.0,Medium,2013,9,10
MX-2015-YS2188031-42244,2015-09-01,Standard Class,4,11.0,Medium,2015,9,1
MX-2014-BE1133516-41993,2014-12-24,Standard Class,4,11.0,Medium,2014,12,24
ID-2015-CS1195059-42246,2015-09-03,Second Class,4,11.0,Medium,2015,9,3
ES-2013-CD1198045-41633,2013-12-28,Second Class,3,11.0,Medium,2013,12,28
PL-2015-CC2220103-42115,2015-04-27,Standard Class,6,11.0,Medium,2015,4,27
ES-2013-CM124458-41375,2013-04-15,Standard Class,4,11.0,Medium,2013,4,15
MZ-2015-CR262587-42167,2015-06-17,Standard Class,5,11.0,Medium,2015,6,17
TU-2015-DV3045134-42335,2015-12-01,Standard Class,4,11.0,Medium,2015,12,1
IN-2012-DL134951-41119,2012-08-03,Standard Class,5,11.0,Medium,2012,8,3
ES-2015-DD1357045-42179,2015-06-28,Second Class,4,11.0,Medium,2015,6,28
UP-2014-HG5025137-41815,2014-06-27,First Class,2,11.0,Medium,2014,6,27
CA-2014-FH14275140-41956,2014-11-16,Second Class,3,1.0,Low,2014,11,16
ES-2015-LO1717048-42255,2015-09-13,Second Class,5,11.0,Medium,2015,9,13
IN-2015-MH1744027-42334,2015-11-30,Standard Class,4,11.0,Medium,2015,11,30
IN-2014-PW1903058-41999,2014-12-30,Standard Class,4,11.0,Medium,2014,12,30
CA-2015-FH14275140-42332,2015-11-27,Second Class,3,1.0,Low,2015,11,27
ID-2014-RF1973559-41775,2014-05-18,First Class,2,11.0,Medium,2014,5,18
MX-2015-TP2156582-42056,2015-02-25,Standard Class,4,10.0,Medium,2015,2,25
MX-2013-JK1532582-41528,2013-09-12,First Class,1,10.0,Medium,2013,9,12
ES-2013-AZ1075045-41492,2013-08-10,Standard Class,4,10.0,Medium,2013,8,10
IN-2015-BK1126088-42238,2015-08-28,Standard Class,6,10.0,Medium,2015,8,28
ID-2015-BT11485102-42101,2015-04-11,Standard Class,4,10.0,Medium,2015,4,11
IN-2014-LS172307-41759,2014-05-06,Standard Class,6,10.0,Medium,2014,5,6
ES-2015-MC1784548-42234,2015-08-20,Second Class,2,10.0,Medium,2015,8,20
ID-2012-NB1858092-41241,2012-12-04,Standard Class,6,10.0,Medium,2012,12,4
IN-2014-RB1933027-41979,2014-12-10,Standard Class,4,10.0,Medium,2014,12,10
IN-2014-SR2042592-41893,2014-09-16,Standard Class,5,10.0,Medium,2014,9,16
MX-2013-MP1747039-41417,2013-05-25,First Class,2,10.0,Medium,2013,5,25
ES-2014-BV11245120-41688,2014-02-25,Standard Class,7,10.0,Medium,2014,2,25
ES-2012-CM1183048-41153,2012-09-01,Same Day,0,10.0,Medium,2012,9,1
ES-2015-DK1309064-42187,2015-07-06,Standard Class,4,10.0,Medium,2015,7,6
ES-2014-GH1441045-41947,2014-11-06,Second Class,2,10.0,Medium,2014,11,6
ID-2013-HA1492059-41479,2013-07-26,First Class,2,10.0,Medium,2013,7,26
IN-2014-KH1651058-41857,2014-08-10,Standard Class,4,10.0,Medium,2014,8,10
MO-2012-LR703586-41023,2012-04-28,Standard Class,4,10.0,Medium,2012,4,28
CA-2015-FH14275140-42077,2015-03-17,First Class,3,1.0,Low,2015,3,17
CA-2012-FH14275140-41202,2012-10-25,Standard Class,5,1.0,Low,2012,10,25
ES-2013-MS17980139-41605,2013-12-02,Standard Class,5,10.0,Medium,2013,12,2
IN-2013-MY1829527-41300,2013-02-01,Standard Class,6,10.0,Medium,2013,2,1
CA-2015-FM14290140-42333,2015-12-01,Standard Class,6,149.0,High,2015,12,1
MD-2013-SH1063583-41593,2013-11-17,Second Class,2,10.0,Medium,2013,11,17
CA-2014-FM14290140-41997,2014-12-29,Standard Class,5,19.0,High,2014,12,29
MX-2013-MG1769582-41584,2013-11-11,Standard Class,5,10.0,Medium,2013,11,11
ES-2012-CD1198048-40989,2012-03-26,Second Class,5,10.0,Medium,2012,3,26
ES-2012-DW134808-41269,2012-12-29,First Class,3,10.0,Medium,2012,12,29
ES-2015-GT1475564-42301,2015-10-26,First Class,2,10.0,Medium,2015,10,26
ES-2014-JH1582064-41811,2014-06-25,Standard Class,4,10.0,Medium,2014,6,25
US-2015-FM14290140-42315,2015-11-07,Same Day,0,16.0,Medium,2015,11,7
IN-2012-LA1678027-40956,2012-02-19,First Class,2,10.0,Medium,2012,2,19
US-2015-FM14290140-42315,2015-11-07,Same Day,0,10.0,Medium,2015,11,7
CA-2012-FM14290140-41146,2012-08-29,Standard Class,4,9.0,Medium,2012,8,29
AG-2014-SK99903-41881,2014-09-02,Second Class,3,10.0,Medium,2014,9,2
US-2015-FM14290140-42315,2015-11-07,Same Day,0,9.0,Medium,2015,11,7
SA-2015-BM1785110-42321,2015-11-15,Second Class,2,10.0,Medium,2015,11,15
SA-2013-CS1845110-41523,2013-09-11,Standard Class,5,10.0,Medium,2013,9,11
AO-2014-CM26554-41726,2014-04-01,Standard Class,4,10.0,Medium,2014,4,1
IN-2012-CC126707-41203,2012-10-27,Standard Class,6,10.0,Medium,2012,10,27
US-2015-FM14290140-42315,2015-11-07,Same Day,0,7.0,Medium,2015,11,7
ES-2015-DR12940139-42104,2015-04-11,First Class,1,10.0,Medium,2015,4,11
IN-2013-JM152657-41403,2013-05-12,First Class,3,10.0,Medium,2013,5,12
CA-2015-FM14290140-42313,2015-11-05,Same Day,0,5.0,Medium,2015,11,5
UP-2014-KH6690137-41892,2014-09-17,Standard Class,7,10.0,Medium,2014,9,17
SF-2015-MM8280117-42196,2015-07-12,First Class,1,10.0,Medium,2015,7,12
US-2015-FM14290140-42315,2015-11-07,Same Day,0,4.0,Medium,2015,11,7
MX-2015-JF1541551-42263,2015-09-23,Standard Class,7,10.0,Medium,2015,9,23
MX-2015-BT1168082-42253,2015-09-10,Standard Class,4,10.0,Medium,2015,9,10
US-2015-BO114255-42272,2015-09-29,Standard Class,4,10.0,Medium,2015,9,29
MX-2013-BS1138082-41550,2013-10-08,Standard Class,5,10.0,Medium,2013,10,8
MX-2015-GH1466536-42294,2015-10-24,Standard Class,7,10.0,Medium,2015,10,24
IZ-2014-CM271561-41670,2014-02-02,Second Class,2,10.0,Medium,2014,2,2
MX-2015-EB1384031-42174,2015-06-25,Standard Class,6,10.0,Medium,2015,6,25
ES-2014-JS1568545-41982,2014-12-13,Second Class,4,10.0,Medium,2014,12,13
IN-2012-KL1655527-41201,2012-10-21,First Class,2,10.0,Medium,2012,10,21
US-2015-FM14290140-42189,2015-07-10,Standard Class,6,3.0,Low,2015,7,10
IN-2013-PN1877527-41527,2013-09-12,Second Class,2,10.0,Medium,2013,9,12
TU-2015-PS9045134-42190,2015-07-10,Standard Class,5,10.0,Medium,2015,7,10
CA-2014-FM14290140-41957,2014-11-18,Standard Class,4,2.0,Low,2014,11,18
MX-2014-MW1823518-41736,2014-04-11,Standard Class,4,10.0,Medium,2014,4,11
US-2015-LP1709598-42291,2015-10-21,Standard Class,7,10.0,Medium,2015,10,21
MX-2014-LT1676593-41896,2014-09-16,Second Class,2,10.0,Medium,2014,9,16
MX-2015-MP1796536-42311,2015-11-10,Standard Class,7,10.0,Medium,2015,11,10
MX-2015-MP1796582-42342,2015-12-10,Standard Class,6,10.0,Medium,2015,12,10
MX-2013-LH1675039-41277,2013-01-07,Standard Class,4,10.0,Medium,2013,1,7
AG-2014-AH100753-41760,2014-05-03,First Class,2,10.0,Medium,2014,5,3
IN-2014-FW14395121-41945,2014-11-06,Standard Class,4,10.0,Medium,2014,11,6
CA-2015-FM14290140-42313,2015-11-05,Same Day,0,1.0,Low,2015,11,5
ES-2014-LR1691514-41930,2014-10-22,Standard Class,4,10.0,Medium,2014,10,22
CA-2013-FM14290140-41371,2013-04-09,First Class,2,1.0,Low,2013,4,9
IN-2014-NG1835527-41863,2014-08-19,Standard Class,7,10.0,Medium,2014,8,19
ID-2013-RW195407-41587,2013-11-13,Standard Class,4,10.0,Medium,2013,11,13
SF-2014-RW9540117-41942,2014-11-04,Second Class,5,10.0,Medium,2014,11,4
US-2015-RD1981036-42263,2015-09-20,Standard Class,4,10.0,Medium,2015,9,20
CA-2014-FM14290140-41997,2014-12-29,Standard Class,5,1.0,Low,2014,12,29
CA-2014-FM14290140-41798,2014-06-12,Standard Class,4,1.0,Low,2014,6,12
CA-2014-FM14290140-41798,2014-06-12,Standard Class,4,1.0,Low,2014,6,12
US-2015-FM14290140-42189,2015-07-10,Standard Class,6,1.0,Low,2015,7,10
MZ-2013-MH729087-41632,2013-12-29,Standard Class,5,10.0,Medium,2013,12,29
IT-2013-PN1877591-41579,2013-11-07,Standard Class,6,10.0,Medium,2013,11,7
IN-2015-RW1969027-42133,2015-05-15,Standard Class,6,10.0,Medium,2015,5,15
ES-2012-SC20440120-41087,2012-07-02,Standard Class,5,10.0,Medium,2012,7,2
ES-2014-SP20920139-41773,2014-05-21,Standard Class,7,10.0,Medium,2014,5,21
MX-2015-NF1847582-42103,2015-04-13,Second Class,4,10.0,Medium,2015,4,13
MX-2014-SW2075582-41926,2014-10-18,Standard Class,4,10.0,Medium,2014,10,18
MX-2015-TC21535132-42369,2016-01-02,First Class,2,10.0,Medium,2016,1,2
MX-2014-TC2129593-41941,2014-11-03,Second Class,5,10.0,Medium,2014,11,3
CA-2015-FM14290140-42333,2015-12-01,Standard Class,6,1.0,Low,2015,12,1
ES-2014-GH1442545-41801,2014-06-15,Standard Class,4,10.0,Medium,2014,6,15
ID-2015-IG150857-42222,2015-08-10,Standard Class,4,10.0,Medium,2015,8,10
CA-2015-FM14290140-42313,2015-11-05,Same Day,0,1.0,Low,2015,11,5
ES-2014-LC1705045-41669,2014-02-02,Second Class,3,10.0,Medium,2014,2,2
ES-2015-NM1852064-42333,2015-11-27,First Class,2,10.0,Medium,2015,11,27
CG-2015-PW903033-42094,2015-04-02,Second Class,2,10.0,Medium,2015,4,2
ES-2014-PF1922548-41976,2014-12-08,Standard Class,5,10.0,Medium,2014,12,8
IT-2015-TC2129548-42307,2015-11-02,First Class,3,10.0,Medium,2015,11,2
MX-2015-PO1885082-42279,2015-10-07,Standard Class,5,10.0,Medium,2015,10,7
MX-2012-BF1127536-41265,2012-12-24,Second Class,2,10.0,Medium,2012,12,24
MX-2012-RD1993051-41237,2012-11-25,First Class,1,10.0,Medium,2012,11,25
MX-2015-SC2038082-42160,2015-06-09,Standard Class,4,10.0,Medium,2015,6,9
US-2012-BC111255-41219,2012-11-11,Standard Class,5,10.0,Medium,2012,11,11
MX-2014-BD1132082-41979,2014-12-11,Standard Class,5,10.0,Medium,2014,12,11
CA-2015-FM14290140-42313,2015-11-05,Same Day,0,1.0,Low,2015,11,5
IN-2015-EM141407-42171,2015-06-20,Standard Class,4,10.0,Medium,2015,6,20
ES-2015-FP1432091-42153,2015-06-03,Second Class,5,10.0,Medium,2015,6,3
IN-2014-ME1772527-41965,2014-11-26,Standard Class,4,10.0,Medium,2014,11,26
IN-2013-PF1922511-41587,2013-11-11,Second Class,2,10.0,Medium,2013,11,11
IN-2012-JR156707-40975,2012-03-11,Second Class,4,10.0,Medium,2012,3,11
IN-2014-JR1621058-41850,2014-08-03,Standard Class,4,10.0,Medium,2014,8,3
ZA-2013-MG8205146-41335,2013-03-07,Standard Class,5,10.0,Medium,2013,3,7
ID-2015-NC1834097-42147,2015-05-25,Second Class,2,10.0,Medium,2015,5,25
UP-2013-TS11655137-41578,2013-11-01,First Class,1,10.0,Medium,2013,11,1
MX-2013-KC1667528-41417,2013-05-29,Standard Class,6,10.0,Medium,2013,5,29
US-2012-DG13300101-41098,2012-07-11,Second Class,3,10.0,Medium,2012,7,11
TU-2014-AR510134-41991,2014-12-20,Second Class,2,10.0,Medium,2014,12,20
US-2013-FO14305140-41539,2013-09-25,First Class,3,173.0,High,2013,9,25
ID-2014-BB1099099-41937,2014-10-30,Standard Class,5,10.0,Medium,2014,10,30
CA-2012-FO14305140-41068,2012-06-10,Second Class,2,155.0,High,2012,6,10
AJ-2014-CA23109-41865,2014-08-14,Same Day,0,10.0,Medium,2014,8,14
CA-2015-FO14305140-42175,2015-06-26,Standard Class,6,12.0,Medium,2015,6,26
US-2013-FO14305140-41539,2013-09-25,First Class,3,9.0,Medium,2013,9,25
CA-2013-FO14305140-41307,2013-02-06,Standard Class,4,8.0,Medium,2013,2,6
US-2015-FO14305140-42164,2015-06-14,Standard Class,5,6.0,Medium,2015,6,14
ES-2015-JD1606034-42300,2015-10-28,Standard Class,5,10.0,Medium,2015,10,28
ID-2015-MC175757-42058,2015-02-23,Same Day,0,10.0,Medium,2015,2,23
ID-2015-SG206057-42151,2015-06-02,Standard Class,6,10.0,Medium,2015,6,2
US-2015-FO14305140-42164,2015-06-14,Standard Class,5,5.0,Medium,2015,6,14
IN-2014-VT2170058-41804,2014-06-18,Standard Class,4,10.0,Medium,2014,6,18
MX-2013-EM1406582-41605,2013-11-28,First Class,1,10.0,Medium,2013,11,28
US-2013-FP1432036-41576,2013-11-05,Standard Class,7,10.0,Medium,2013,11,5
MX-2015-AB1025531-42229,2015-08-20,Standard Class,7,10.0,Medium,2015,8,20
MX-2014-BM1114055-41961,2014-11-22,Standard Class,4,10.0,Medium,2014,11,22
SG-2015-BP1050111-42151,2015-06-01,Standard Class,5,10.0,Medium,2015,6,1
IT-2014-BD1163591-41898,2014-09-21,Standard Class,5,10.0,Medium,2014,9,21
TU-2012-NB8580134-41132,2012-08-15,Standard Class,4,10.0,Medium,2012,8,15
SA-2014-SJ10125110-41676,2014-02-06,Same Day,0,10.0,Medium,2014,2,6
IR-2014-SS1014060-41908,2014-10-01,Standard Class,5,10.0,Medium,2014,10,1
ES-2013-SJ2050045-41443,2013-06-20,Second Class,2,10.0,Medium,2013,6,20
CA-2014-FO14305140-42003,2015-01-03,Standard Class,4,3.0,Low,2015,1,3
MX-2012-GD1459082-41118,2012-07-30,Second Class,2,10.0,Medium,2012,7,30
IR-2015-CA205560-42111,2015-04-23,Standard Class,6,10.0,Medium,2015,4,23
ES-2014-CR12580139-41695,2014-03-02,Standard Class,5,10.0,Medium,2014,3,2
ES-2013-DJ1363045-41602,2013-11-28,Standard Class,4,10.0,Medium,2013,11,28
AG-2012-EG39003-41262,2012-12-26,Standard Class,7,10.0,Medium,2012,12,26
ES-2013-JE15715139-41544,2013-09-29,First Class,2,10.0,Medium,2013,9,29
IN-2015-KD1634558-42029,2015-01-29,Standard Class,4,10.0,Medium,2015,1,29
US-2014-FO14305140-41944,2014-11-05,Second Class,4,3.0,Low,2014,11,5
US-2015-FO14305140-42164,2015-06-14,Standard Class,5,2.0,Low,2015,6,14
MX-2012-DV1304582-41142,2012-08-25,Standard Class,4,10.0,Medium,2012,8,25
US-2015-PL18925101-42311,2015-11-10,Standard Class,7,10.0,Medium,2015,11,10
MX-2014-BT1148528-41887,2014-09-09,Standard Class,4,10.0,Medium,2014,9,9
MX-2014-AJ1078082-41752,2014-04-27,Standard Class,4,10.0,Medium,2014,4,27
ES-2015-AG1067545-42263,2015-09-20,Standard Class,4,10.0,Medium,2015,9,20
ES-2015-AG1076564-42166,2015-06-15,Standard Class,4,10.0,Medium,2015,6,15
CA-2013-FO14305140-41341,2013-03-12,Standard Class,4,1.0,Low,2013,3,12
IN-2012-CS12400102-41186,2012-10-07,First Class,3,10.0,Medium,2012,10,7
CA-2015-FO14305140-42323,2015-11-20,Standard Class,5,1.0,Low,2015,11,20
CA-2015-FO14305140-42331,2015-11-27,Standard Class,4,1.0,Low,2015,11,27
ES-2015-EH13765124-42165,2015-06-15,Standard Class,5,10.0,Medium,2015,6,15
CA-2015-FO14305140-42175,2015-06-26,Standard Class,6,1.0,Low,2015,6,26
ES-2012-HM1486064-41238,2012-11-28,First Class,3,10.0,Medium,2012,11,28
IN-2014-MH1729058-41956,2014-11-15,Second Class,2,10.0,Medium,2014,11,15
ES-2014-NG18430139-41852,2014-08-07,Standard Class,6,10.0,Medium,2014,8,7
IN-2014-NP1868558-41640,2014-01-03,Second Class,2,10.0,Medium,2014,1,3
IN-2013-SR204257-41317,2013-02-19,Standard Class,7,10.0,Medium,2013,2,19
ES-2012-SM2090545-41206,2012-10-28,Second Class,4,10.0,Medium,2012,10,28
IN-2014-TS211607-41875,2014-08-28,Standard Class,4,10.0,Medium,2014,8,28
ES-2012-TS2143064-41016,2012-04-19,Second Class,2,10.0,Medium,2012,4,19
IR-2015-TM1149060-42188,2015-07-07,Standard Class,4,10.0,Medium,2015,7,7
CA-2014-FO14305140-42003,2015-01-03,Standard Class,4,1.0,Low,2015,1,3
ES-2012-VW2177544-41147,2012-09-02,Standard Class,7,10.0,Medium,2012,9,2
MX-2014-SS2059036-41762,2014-05-07,Standard Class,4,10.0,Medium,2014,5,7
MX-2013-EM1406537-41556,2013-10-13,Standard Class,4,10.0,Medium,2013,10,13
MX-2013-CS1184582-41437,2013-06-18,Standard Class,6,10.0,Medium,2013,6,18
MX-2014-ND1846098-41926,2014-10-19,Standard Class,5,10.0,Medium,2014,10,19
ES-2014-CH1207045-41720,2014-03-26,Standard Class,4,10.0,Medium,2014,3,26
IN-2015-KM163757-42342,2015-12-04,Same Day,0,10.0,Medium,2015,12,4
ES-2014-NR1855064-41864,2014-08-18,Standard Class,5,10.0,Medium,2014,8,18
ID-2015-NR18550102-42078,2015-03-21,Standard Class,6,10.0,Medium,2015,3,21
MO-2015-PO919586-42336,2015-12-02,Standard Class,4,10.0,Medium,2015,12,2
IN-2013-RH195107-41573,2013-10-30,Standard Class,4,10.0,Medium,2013,10,30
IS-2015-RF973563-42220,2015-08-04,Same Day,0,10.0,Medium,2015,8,4
ES-2015-TG2131045-42091,2015-04-02,Standard Class,5,10.0,Medium,2015,4,2
ID-2014-TR21325102-41797,2014-06-12,Standard Class,5,10.0,Medium,2014,6,12
MX-2013-JH1591082-41437,2013-06-17,Standard Class,5,10.0,Medium,2013,6,17
IN-2014-AH105857-41905,2014-09-27,Standard Class,4,10.0,Medium,2014,9,27
CA-2014-FP14320140-41731,2014-04-06,Standard Class,4,67.0,High,2014,4,6
SG-2014-HF4995111-41979,2014-12-10,Standard Class,4,10.0,Medium,2014,12,10
NI-2014-KA652595-41990,2014-12-23,Standard Class,6,10.0,Medium,2014,12,23
IN-2014-LC1688558-41940,2014-10-30,Second Class,2,10.0,Medium,2014,10,30
IN-2014-MH1778527-41697,2014-02-28,First Class,1,10.0,Medium,2014,2,28
MO-2014-PO919586-41812,2014-06-27,Second Class,5,10.0,Medium,2014,6,27
MX-2015-CS1240093-42368,2016-01-05,Standard Class,6,10.0,Medium,2016,1,5
US-2015-JH1543055-42328,2015-11-23,First Class,3,10.0,Medium,2015,11,23
MX-2013-AP1091531-41604,2013-11-30,Standard Class,4,10.0,Medium,2013,11,30
CA-2012-FP14320140-41251,2012-12-14,Standard Class,6,66.0,High,2012,12,14
US-2013-FP14320140-41377,2013-04-17,Standard Class,4,28.0,High,2013,4,17
ES-2014-CM12115125-41902,2014-09-23,First Class,3,10.0,Medium,2014,9,23
ES-2013-DJ1351048-41451,2013-07-01,Second Class,5,10.0,Medium,2013,7,1
CA-2015-FP14320140-42346,2015-12-11,First Class,3,26.0,High,2015,12,11
IT-2012-PJ1883548-41079,2012-06-22,Second Class,3,10.0,Medium,2012,6,22
US-2013-FP14320140-41377,2013-04-17,Standard Class,4,12.0,Medium,2013,4,17
IN-2013-RF197357-41545,2013-10-03,Standard Class,5,10.0,Medium,2013,10,3
US-2013-FP14320140-41377,2013-04-17,Standard Class,4,8.0,Medium,2013,4,17
IN-2015-VB2174527-42357,2015-12-23,Standard Class,4,10.0,Medium,2015,12,23
SG-2015-ZD11925111-42158,2015-06-05,Second Class,2,10.0,Medium,2015,6,5
MX-2012-EH1400531-41233,2012-11-24,Standard Class,4,10.0,Medium,2012,11,24
MX-2015-JL1513018-42159,2015-06-06,First Class,2,10.0,Medium,2015,6,6
MX-2012-JS1568593-41247,2012-12-08,Second Class,4,10.0,Medium,2012,12,8
IN-2015-AM107057-42047,2015-02-14,Second Class,2,10.0,Medium,2015,2,14
IN-2013-BM117857-41593,2013-11-17,Second Class,2,10.0,Medium,2013,11,17
CA-2014-FP14320140-41661,2014-01-28,Standard Class,6,4.0,Medium,2014,1,28
IN-2014-JS16030130-41922,2014-10-16,Standard Class,6,10.0,Medium,2014,10,16
ES-2015-KB1640545-42122,2015-04-30,Second Class,2,10.0,Medium,2015,4,30
IN-2014-LC1687058-41702,2014-03-09,Standard Class,5,10.0,Medium,2014,3,9
ES-2012-MS1783048-41178,2012-09-30,Standard Class,4,10.0,Medium,2012,9,30
IN-2014-RA199457-41671,2014-02-05,Standard Class,4,10.0,Medium,2014,2,5
CA-2014-FP14320140-41731,2014-04-06,Standard Class,4,3.0,Low,2014,4,6
RO-2014-TZ11445107-41976,2014-12-08,Standard Class,5,10.0,Medium,2014,12,8
MX-2014-AB1006039-41979,2014-12-08,First Class,2,10.0,Medium,2014,12,8
MX-2014-EM1396082-41979,2014-12-08,Second Class,2,10.0,Medium,2014,12,8
ES-2012-AS1024045-41221,2012-11-11,Second Class,3,10.0,Medium,2012,11,11
IN-2014-DW131957-41702,2014-03-08,Standard Class,4,10.0,Medium,2014,3,8
RS-2012-DH3675108-41011,2012-04-12,Same Day,0,10.0,Medium,2012,4,12
ES-2012-HE1480014-41072,2012-06-15,First Class,3,10.0,Medium,2012,6,15
US-2014-FP14320140-42000,2014-12-31,Standard Class,4,2.0,Low,2014,12,31
TU-2013-JF5355134-41510,2013-08-30,Standard Class,6,10.0,Medium,2013,8,30
IT-2012-LH1702091-41149,2012-08-30,First Class,2,10.0,Medium,2012,8,30
ID-2013-MD17350144-41570,2013-10-28,Standard Class,5,10.0,Medium,2013,10,28
ID-2014-MG17680102-41934,2014-10-28,Standard Class,6,10.0,Medium,2014,10,28
ID-2015-SP2062059-42335,2015-11-29,First Class,2,10.0,Medium,2015,11,29
ES-2015-TT2107045-42012,2015-01-14,Standard Class,6,10.0,Medium,2015,1,14
MX-2014-TC2153526-41805,2014-06-20,Standard Class,5,10.0,Medium,2014,6,20
MX-2014-PG1889551-41794,2014-06-08,Standard Class,4,10.0,Medium,2014,6,8
MX-2013-JK1564012-41391,2013-05-03,Standard Class,6,10.0,Medium,2013,5,3
MX-2014-MZ1733593-41963,2014-11-23,First Class,3,10.0,Medium,2014,11,23
IN-2014-AP1072027-41899,2014-09-23,Standard Class,6,10.0,Medium,2014,9,23
